股票代码,股票名称,行业,细分赛道,标签,月涨幅(%),年涨幅(%),港股代码,基本面打分,短线打分,长线打分,目标价,备注
2549,凯美特气,芯片智造,电子特气,行业核心、国产替代,-19.48,-1.32,无,44.0,11.0,14.8,13.15,基本面44.0 | 短线11.0 | 中期14.8 | 电子特气、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率30.9%，盈利能力良好；ROE 0.5%偏低；营收同比-5.6%；利润同比-66.2% | 月涨幅分位2%；换手率5.19%；成交额6.2亿；价在MA20下方
600745,闻泰科技,芯片智造,功率半导体,行业核心、国产替代、IDM龙头,-33.86,-52.49,无,44.0,36.4,20.1,14.67,基本面44.0 | 短线36.4 | 中期20.1 | 龙头、国产替代、核心；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率27.9%，处于一般水平；ROE -0.8%偏低；营收同比-93.8%；利润同比-172.4% | 月涨幅分位1%；换手率3.75%；成交额8.5亿；价在MA20上方
12,南玻A,芯片智造,玻璃基板,浮法玻璃龙头、全产业链、产能领先,0.0,5.87,无,41.0,18.5,23.9,3.34,基本面41.0 | 短线18.5 | 中期23.9 | 龙头、产能领先、全产业链；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率11.0%，利润垫偏薄；ROE -0.8%偏低；营收同比-2.6%；利润同比-721.6% | 月涨幅分位10%；换手率4.25%；成交额3.6亿；价在MA20下方
725,京东方A,芯片智造,玻璃基板,赛道跟踪,38.5,91.57,无,34.0,63.4,76.2,7.71,基本面34.0 | 短线63.4 | 中期76.2 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率15.6%，利润垫偏薄；ROE 1.3%偏低；营收同比0.8%；利润同比5.8% | 月涨幅分位66%；换手率7.97%；成交额215.8亿；价在MA20上方
600552,凯盛科技,芯片智造,玻璃基板,赛道跟踪,25.8,154.9,无,36.0,37.8,62.5,22.49,基本面36.0 | 短线37.8 | 中期62.5 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率18.2%，利润垫偏薄；ROE 0.7%偏低；营收同比15.1%；利润同比17.1% | 月涨幅分位49%；换手率8.08%；成交额18.1亿；价在MA20下方
300776,帝尔激光,芯片智造,玻璃基板,TGV激光,55.34,222.27,无,43.0,38.9,70.9,163.39,基本面43.0 | 短线38.9 | 中期70.9 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率47.5%，盈利能力优秀；ROE 4.1%偏低；营收同比-24.7%；利润同比0.3% | 月涨幅分位84%；换手率4.47%；成交额13.2亿；价在MA20下方
2008,大族激光,芯片智造,玻璃基板,TGV激光,28.33,244.47,无,50.0,37.5,75.9,145.09,基本面50.0 | 短线37.5 | 中期75.9 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率34.0%，盈利能力良好；ROE 1.9%偏低；营收同比74.4%；利润同比116.6% | 月涨幅分位55%；换手率4.05%；成交额50.5亿；价在MA20下方
688559,海目星,芯片智造,玻璃基板,TGV激光,16.79,58.18,无,46.0,17.2,53.6,68.4,基本面46.0 | 短线17.2 | 中期53.6 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率21.9%，处于一般水平；ROE 1.1%偏低；营收同比144.4%；利润同比113.4% | 月涨幅分位34%；换手率4.22%；成交额7.1亿；价在MA20下方
688603,天承科技,芯片智造,湿电子化学品,赛道跟踪,87.11,155.24,无,50.0,40.7,61.1,163.24,基本面50.0 | 短线40.7 | 中期61.1 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率37.9%，盈利能力良好；ROE 2.5%偏低；营收同比42.4%；利润同比57.8% | 月涨幅分位95%；换手率9.79%；成交额7.0亿；价在MA20下方
688362,甬矽电子,芯片智造,先进封装,赛道跟踪,47.28,162.11,无,41.0,83.3,96.5,113.97,基本面41.0 | 短线83.3 | 中期96.5 | 先进封装；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率17.5%，利润垫偏薄；ROE 1.0%偏低；营收同比24.0%；利润同比8.2% | 月涨幅分位74%；换手率9.80%；成交额44.4亿；价在MA20上方
636,风华高科,芯片智造,MLCC,赛道跟踪,94.54,393.06,无,38.0,50.1,76.8,64.43,基本面38.0 | 短线50.1 | 中期76.8 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率16.8%，利润垫偏薄；ROE 0.7%偏低；营收同比18.9%；利润同比37.1% | 月涨幅分位97%；换手率7.08%；成交额49.4亿；价在MA20下方
300408,三环集团,芯片智造,MLCC,赛道跟踪,64.87,267.97,无,51.0,41.7,75.8,151.57,基本面51.0 | 短线41.7 | 中期75.8 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率43.5%，盈利能力优秀；ROE 3.6%偏低；营收同比46.3%；利润同比48.5% | 月涨幅分位90%；换手率2.84%；成交额75.1亿；价在MA20下方
688720,艾森股份,芯片智造,光刻胶、湿电子化学品,赛道跟踪,29.9,89.91,无,45.0,37.5,78.2,91.97,基本面45.0 | 短线37.5 | 中期78.2 | 光刻胶；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率27.7%，处于一般水平；ROE 0.9%偏低；营收同比28.1%；利润同比24.5% | 月涨幅分位58%；换手率6.47%；成交额4.4亿；价在MA20上方
688372,伟测科技,芯片智造,先进封装、韬定律,赛道跟踪,16.15,56.03,无,55.0,64.0,77.4,213.7,基本面55.0 | 短线64.0 | 中期77.4 | 先进封装；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率35.0%，盈利能力良好；ROE 2.4%偏低；营收同比71.8%；利润同比173.4% | 月涨幅分位33%；换手率7.88%；成交额24.5亿；价在MA20上方
688630,芯碁微装,芯片智造,光刻设备、韬定律,芯片测试,11.92,309.53,无,59.0,25.8,71.6,516.96,基本面59.0 | 短线25.8 | 中期71.6 | 光刻设备；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率40.9%，盈利能力优秀；ROE 4.6%偏低；营收同比112.5%；利润同比109.0% | 月涨幅分位28%；换手率3.29%；成交额20.3亿；价在MA20下方
301312,智立方,芯片智造,先进封装,赛道跟踪,19.23,195.97,无,42.0,20.8,58.7,82.76,基本面42.0 | 短线20.8 | 中期58.7 | 先进封装；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率28.8%，处于一般水平；ROE 1.2%偏低；营收同比20.0%；利润同比-42.2% | 月涨幅分位40%；换手率4.13%；成交额3.4亿；价在MA20下方
603031,安孚科技,光模块,高速光芯片,赛道跟踪,39.91,70.62,无,56.0,24.2,44.7,48.84,基本面56.0 | 短线24.2 | 中期44.7 | 高速光芯片；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率52.3%，盈利壁垒强；ROE 4.8%偏低；营收同比-3.4%；利润同比87.8% | 月涨幅分位68%；换手率4.34%；成交额6.4亿；价在MA20下方
301269,华大九天,芯片智造,EDA软件,赛道跟踪,46.21,7.61,无,45.0,65.0,73.6,116.07,基本面45.0 | 短线65.0 | 中期73.6 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率78.8%，盈利壁垒强；ROE -1.4%偏低；营收同比9.6%；利润同比-851.5% | 月涨幅分位73%；换手率4.32%；成交额27.8亿；价在MA20上方
688206,概伦电子,芯片智造,EDA软件,赛道跟踪,22.34,21.82,无,45.0,60.5,81.1,48.24,基本面45.0 | 短线60.5 | 中期81.1 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率86.2%，盈利壁垒强；ROE -0.6%偏低；营收同比10.1%；利润同比-917.2% | 月涨幅分位44%；换手率5.42%；成交额11.5亿；价在MA20上方
301095,广立微,芯片智造,EDA软件,赛道跟踪,21.05,44.9,无,54.0,64.0,81.6,130.18,基本面54.0 | 短线64.0 | 中期81.6 | 赛道与标签信息一般；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率56.1%，盈利壁垒强；ROE -0.3%偏低；营收同比58.5%；利润同比21.9% | 月涨幅分位42%；换手率8.43%；成交额16.5亿；价在MA20上方
688535,华海诚科,芯片智造,先进封装,环氧塑封料,56.24,145.62,无,51.0,58.2,84.4,185.45,基本面51.0 | 短线58.2 | 中期84.4 | 先进封装；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率28.6%，处于一般水平；ROE 0.6%偏低；营收同比165.6%；利润同比87.6% | 月涨幅分位85%；换手率7.14%；成交额15.4亿；价在MA20上方
688700,东威科技,芯片智造,薄膜沉积、韬定律,赛道跟踪,40.73,141.01,无,56.0,30.7,44.6,78.65,基本面56.0 | 短线30.7 | 中期44.6 | 薄膜沉积；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率37.3%，盈利能力良好；ROE 2.4%偏低；营收同比44.5%；利润同比160.6% | 月涨幅分位70%；换手率5.34%；成交额11.9亿；价在MA20下方
688545,兴福电子,芯片智造,光刻胶、湿电子化学品,赛道跟踪,47.67,261.5,无,47.0,37.8,72.3,113.8,基本面47.0 | 短线37.8 | 中期72.3 | 光刻胶；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率26.5%，处于一般水平；ROE 2.1%偏低；营收同比36.7%；利润同比20.2% | 月涨幅分位76%；换手率5.99%；成交额11.8亿；价在MA20下方
688627,精智达,芯片智造,存储芯片,存储测试,40.93,215.62,无,55.0,49.5,82.7,661.9,基本面55.0 | 短线49.5 | 中期82.7 | 存储芯片；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率43.2%，盈利能力优秀；ROE 0.8%偏低；营收同比118.8%；利润同比189.7% | 月涨幅分位71%；换手率5.87%；成交额24.1亿；价在MA20上方
603203,快克智能,芯片智造,先进封装、韬定律、键合,赛道跟踪,56.97,187.98,无,56.0,52.8,70.0,68.26,基本面56.0 | 短线52.8 | 中期70.0 | 先进封装；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率49.8%，盈利能力优秀；ROE 5.3%；营收同比33.1%；利润同比16.1% | 月涨幅分位86%；换手率7.76%；成交额16.0亿；价在MA20下方
688183,生益电子,芯片智造,PCB,赛道跟踪,20.94,30.62,无,55.0,23.9,61.9,131.98,基本面55.0 | 短线23.9 | 中期61.9 | PCB；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率35.2%，盈利能力良好；ROE 7.5%；营收同比52.6%；利润同比122.2% | 月涨幅分位42%；换手率1.70%；成交额17.3亿；价在MA20下方
688123,聚辰股份,芯片智造,存储芯片,赛道跟踪,17.06,61.76,无,44.0,65.5,86.7,211.62,基本面44.0 | 短线65.5 | 中期86.7 | 存储芯片；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率48.9%，盈利能力优秀；ROE 1.2%偏低；营收同比7.3%；利润同比-69.0% | 月涨幅分位36%；换手率11.77%；成交额37.1亿；价在MA20上方
603459,红板科技,芯片智造,PCB,赛道跟踪,73.06,476.33,无,45.0,51.0,50.9,88.47,基本面45.0 | 短线51.0 | 中期50.9 | PCB；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率25.2%，处于一般水平；ROE 5.2%；营收同比22.9%；利润同比14.4% | 月涨幅分位92%；换手率17.57%；成交额12.7亿；价在MA20下方
301666,大普微,芯片智造,存储芯片,赛道跟踪,241.72,1345.31,无,60.0,50.3,24.9,605.79,基本面60.0 | 短线50.3 | 中期24.9 | 存储芯片；缺少总市值数据，按中性处理；PE不可用或为负，估值可信度较低；毛利率37.6%，盈利能力良好；ROE 60.7%；营收同比341.0%；利润同比398.9% | 月涨幅分位100%；换手率12.79%；成交额19.2亿；价在MA20下方
